Lambda1_max,Lambda1_median,Lambda1_p90,Lambda1_p95,Lambda1_p99,Lambda2_max,Lambda2_p95,Lambda5_max,Lambda5_p90,Lambda5_p95,Lambda5_p99,decoder_weight_norm,latent_dim,latent_dynamics_mse,latent_mean_norm,latent_rms,maze,median_pairwise_latent_distance,min_pairwise_latent_distance,one_step_coordinate_MSE,one_step_euclidean_error,one_step_exact_accuracy,one_step_manhattan_error,one_step_state_error,p01_pairwise_latent_distance,p05_pairwise_latent_distance,parameter_count,planning_dist_10_SR,planning_dist_19_SR,planning_dist_6_SR,planning_long_SR,planning_medium_SR,planning_short_SR,planning_success_rate,predictor_weight_norm,rollout_10_cumulative_trajectory_error,rollout_10_exact_accuracy,rollout_10_mean_trajectory_error,rollout_10_terminal_error,rollout_15_cumulative_trajectory_error,rollout_15_exact_accuracy,rollout_15_mean_trajectory_error,rollout_15_terminal_error,rollout_1_cumulative_trajectory_error,rollout_1_exact_accuracy,rollout_1_mean_trajectory_error,rollout_1_terminal_error,rollout_20_cumulative_trajectory_error,rollout_20_exact_accuracy,rollout_20_mean_trajectory_error,rollout_20_terminal_error,rollout_25_cumulative_trajectory_error,rollout_25_exact_accuracy,rollout_25_mean_trajectory_error,rollout_25_terminal_error,rollout_5_cumulative_trajectory_error,rollout_5_exact_accuracy,rollout_5_mean_trajectory_error,rollout_5_terminal_error,seed,state_coordinate_mse,state_exact_accuracy,train_dyn_loss,train_state_loss,train_total_loss
24.56334114074707,1.0,1.4187123775482178,1.6949498653411865,3.1719250679016113,45.78445053100586,1.879387617111206,75.6931381225586,1.7077319622039795,2.258002996444702,4.762999057769775,10.369129421117064,2,0.0039052097126841545,0.15813660621643066,0.11581398546695709,C,0.06180702894926071,0.001235867734067142,0.4382092356681824,3.0684683322906494,0.015625,3.999382257461548,3.0684683322906494,0.0062864175997674465,0.013957713730633259,51974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.636725819296732,31.407278388738632,0.0,3.1407278388738633,3.310358762741089,45.934445053339005,0.0,3.062296336889267,3.298766255378723,2.6464876532554626,0.0,2.6464876532554626,2.6464876532554626,58.63714098930359,0.0,2.9318570494651794,1.608761578798294,69.23106133937836,0.0,2.769242453575134,1.9130162000656128,13.906890958547592,0.0,2.781378191709518,3.205626606941223,0,0.4349796772003174,0.015625,0.0039052097126841545,0.4349796175956726,0.43888482451438904
2.4162471294403076,1.0,1.2229007482528687,1.3387559652328491,1.72373366355896,4.33522891998291,1.4597992897033691,10.300237655639648,1.3976861238479614,1.6673883199691772,2.481858253479004,9.444414306996284,8,0.007469790522009134,0.3482815623283386,0.1240401640534401,C,0.1571359634399414,0.02380777895450592,0.43055370450019836,3.048563003540039,0.015625,4.000305652618408,3.048563003540039,0.03617830201983452,0.052092183381319046,55058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.569910400760094,31.553627371788025,0.0,3.1553627371788027,3.4235217571258545,46.71768379211426,0.0,3.114512252807617,3.4239877462387085,2.5858192443847656,0.0,2.5858192443847656,2.5858192443847656,60.771220713853836,0.0,3.038561035692692,1.916561633348465,73.43533378839493,0.0,2.937413351535797,2.462862491607666,13.675106287002563,0.0,2.735021257400513,3.219469666481018,0,0.4210158884525299,0.015625,0.007469790522009134,0.42101576924324036,0.42848557233810425
